X,Y,Z,X,Y,Z,X,Y,Z
13590.776,3310923.689,251.105,13584.391,3310927.064,250.817,13587.238,3310921.782,251.005
13587.238,3310921.782,251.005,13584.391,3310927.064,250.817,13584.245,3310920.169,250.92
13585.368,3310938.95,250.762,13588.748,3310929.412,250.941,13590.162,3310929.913,250.971
13590.162,3310929.913,250.971,13588.748,3310929.412,250.941,13590.776,3310923.689,251.105
13584.87,3310943.036,250.746,13585.368,3310938.95,250.762,13586.743,3310939.56,250.792
13586.743,3310939.56,250.792,13585.368,3310938.95,250.762,13590.162,3310929.913,250.971
13583.553,3310942.317,250.716,13585.368,3310938.95,250.762,13584.87,3310943.036,250.746
13580.495,3310947.843,250.711,13583.553,3310942.317,250.716,13584.87,3310943.036,250.746
13561.277,3310959.483,250.387,13566.796,3310951.337,250.317,13569.653,3310953.183,250.453
13569.653,3310953.183,250.453,13566.796,3310951.337,250.317,13573.605,3310946.761,250.472
13560.056,3310958.61,250.417,13566.796,3310951.337,250.317,13561.277,3310959.483,250.387
13569.653,3310953.183,250.453,13573.605,3310946.761,250.472,13579.183,3310950.099,250.732
13579.183,3310950.099,250.732,13573.605,3310946.761,250.472,13580.495,3310947.843,250.711
13553.482,3310965.841,250.383,13559.323,3310958.086,250.217,13559.568,3310958.261,250.117
13554.187,3310966.401,250.583,13559.568,3310958.261,250.117,13560.056,3310958.61,250.417
13553.482,3310965.841,250.383,13559.568,3310958.261,250.117,13553.717,3310966.028,250.283
13553.717,3310966.028,250.283,13559.568,3310958.261,250.117,13554.187,3310966.401,250.583
13554.187,3310966.401,250.583,13560.056,3310958.61,250.417,13561.277,3310959.483,250.387
13555.363,3310967.333,250.553,13561.277,3310959.483,250.387,13564.044,3310961.46,250.523
13564.044,3310961.46,250.523,13561.277,3310959.483,250.387,13569.653,3310953.183,250.453
13554.187,3310966.401,250.583,13561.277,3310959.483,250.387,13555.363,3310967.333,250.553
13564.044,3310961.46,250.523,13569.653,3310953.183,250.453,13575.114,3310956.711,250.713
13575.114,3310956.711,250.713,13569.653,3310953.183,250.453,13579.183,3310950.099,250.732
13569.333,3310965.241,250.783,13575.114,3310956.711,250.713,13576.374,3310957.526,250.743
13576.374,3310957.526,250.743,13575.114,3310956.711,250.713,13580.471,3310950.869,250.762
13580.471,3310950.869,250.762,13575.114,3310956.711,250.713,13579.183,3310950.099,250.732
13564.044,3310961.46,250.523,13575.114,3310956.711,250.713,13569.333,3310965.241,250.783
13580.471,3310950.869,250.762,13579.183,3310950.099,250.732,13581.8,3310948.584,250.741
13581.8,3310948.584,250.741,13579.183,3310950.099,250.732,13580.495,3310947.843,250.711
13558.028,3310969.447,250.689,13564.044,3310961.46,250.523,13569.333,3310965.241,250.783
13555.363,3310967.333,250.553,13564.044,3310961.46,250.523,13558.028,3310969.447,250.689
13581.8,3310948.584,250.741,13580.495,3310947.843,250.711,13584.87,3310943.036,250.746
13580.229,3310951.386,250.761,13580.471,3310950.869,250.762,13580.535,3310950.903,250.713
13580.535,3310950.903,250.713,13580.471,3310950.869,250.762,13581.8,3310948.584,250.741
13576.374,3310957.526,250.743,13580.471,3310950.869,250.762,13576.878,3310957.851,250.443
13576.878,3310957.851,250.443,13580.471,3310950.869,250.762,13580.227,3310951.39,250.761
13580.227,3310951.39,250.761,13580.471,3310950.869,250.762,13580.229,3310951.386,250.761
13580.535,3310950.903,250.713,13581.8,3310948.584,250.741,13582.372,3310948.908,250.303
13582.372,3310948.908,250.303,13581.8,3310948.584,250.741,13584.87,3310943.036,250.746
13532.034,3310985.393,255.144,13538.52,3310978.337,255.911,13538.879,3310978.686,254.911
13538.879,3310978.686,254.911,13538.52,3310978.337,255.911,13545.381,3310971.644,254.638
13545.381,3310971.644,254.638,13538.52,3310978.337,255.911,13545.005,3310971.314,255.638
13545.005,3310971.314,255.638,13538.52,3310978.337,255.911,13544.629,3310970.984,256.836
13531.989,3310985.437,255.145,13538.52,3310978.337,255.911,13532.034,3310985.393,255.144
13545.005,3310971.314,255.638,13544.629,3310970.984,256.836,13551.13,3310963.976,255.383
13551.13,3310963.976,255.383,13544.629,3310970.984,256.836,13550.738,3310963.665,257.071
13545.381,3310971.644,254.638,13545.005,3310971.314,255.638,13551.522,3310964.287,254.383
13551.522,3310964.287,254.383,13545.005,3310971.314,255.638,13551.13,3310963.976,255.383
13539.238,3310979.034,253.911,13545.381,3310971.644,254.638,13545.757,3310971.974,253.638
13545.757,3310971.974,253.638,13545.381,3310971.644,254.638,13551.914,3310964.598,253.383
13551.914,3310964.598,253.383,13545.381,3310971.644,254.638,13551.522,3310964.287,254.383
13538.879,3310978.686,254.911,13545.381,3310971.644,254.638,13539.238,3310979.034,253.911
13545.757,3310971.974,253.638,13551.914,3310964.598,253.383,13552.306,3310964.909,252.383
13539.597,3310979.382,252.911,13545.757,3310971.974,253.638,13546.132,3310972.305,252.638
13546.132,3310972.305,252.638,13545.757,3310971.974,253.638,13552.306,3310964.909,252.383
13539.238,3310979.034,253.911,13545.757,3310971.974,253.638,13539.597,3310979.382,252.911
13532.339,3310985.794,254.145,13538.879,3310978.686,254.911,13539.238,3310979.034,253.911
13532.034,3310985.393,255.144,13538.879,3310978.686,254.911,13532.339,3310985.794,254.145
13532.689,3310986.151,253.145,13539.238,3310979.034,253.911,13539.597,3310979.382,252.911
13532.339,3310985.794,254.145,13539.238,3310979.034,253.911,13532.689,3310986.151,253.145
13546.132,3310972.305,252.638,13552.306,3310964.909,252.383,13552.698,3310965.22,251.383
13539.956,3310979.731,251.911,13546.132,3310972.305,252.638,13546.508,3310972.635,251.638
13546.508,3310972.635,251.638,13546.132,3310972.305,252.638,13552.698,3310965.22,251.383
13539.597,3310979.382,252.911,13546.132,3310972.305,252.638,13539.956,3310979.731,251.911
13533.039,3310986.508,252.145,13539.597,3310979.382,252.911,13539.956,3310979.731,251.911
13532.689,3310986.151,253.145,13539.597,3310979.382,252.911,13533.039,3310986.508,252.145
13547.26,3310973.295,250.638,13552.698,3310965.22,251.383,13553.482,3310965.841,250.383
13546.508,3310972.635,251.638,13552.698,3310965.22,251.383,13547.26,3310973.295,250.638
13539.956,3310979.731,251.911,13546.508,3310972.635,251.638,13547.26,3310973.295,250.638
13533.739,3310987.223,251.145,13539.956,3310979.731,251.911,13540.674,3310980.428,250.911
13540.674,3310980.428,250.911,13539.956,3310979.731,251.911,13547.26,3310973.295,250.638
13533.039,3310986.508,252.145,13539.956,3310979.731,251.911,13533.739,3310987.223,251.145
13540.889,3310980.637,250.811,13547.26,3310973.295,250.638,13547.486,3310973.493,250.538
13547.486,3310973.493,250.538,13547.26,3310973.295,250.638,13553.482,3310965.841,250.383
13540.674,3310980.428,250.911,13547.26,3310973.295,250.638,13540.889,3310980.637,250.811
13533.944,3310987.442,251.045,13540.674,3310980.428,250.911,13540.889,3310980.637,250.811
13533.739,3310987.223,251.145,13540.674,3310980.428,250.911,13533.944,3310987.442,251.045
13533.944,3310987.442,251.045,13540.889,3310980.637,250.811,13541.32,3310981.055,251.111
13541.32,3310981.055,251.111,13540.889,3310980.637,250.811,13547.937,3310973.889,250.838
13547.937,3310973.889,250.838,13540.889,3310980.637,250.811,13547.486,3310973.493,250.538
13547.937,3310973.889,250.838,13547.486,3310973.493,250.538,13553.717,3310966.028,250.283
13553.717,3310966.028,250.283,13547.486,3310973.493,250.538,13553.482,3310965.841,250.383
13541.32,3310981.055,251.111,13547.937,3310973.889,250.838,13549.064,3310974.879,250.808
13549.064,3310974.879,250.808,13547.937,3310973.889,250.838,13554.187,3310966.401,250.583
13554.187,3310966.401,250.583,13547.937,3310973.889,250.838,13553.717,3310966.028,250.283
13534.353,3310987.881,251.345,13541.32,3310981.055,251.111,13542.396,3310982.1,251.081
13542.396,3310982.1,251.081,13541.32,3310981.055,251.111,13549.064,3310974.879,250.808
13533.944,3310987.442,251.045,13541.32,3310981.055,251.111,13534.353,3310987.881,251.345
13544.837,3310984.469,251.217,13549.064,3310974.879,250.808,13551.62,3310977.123,250.944
13551.62,3310977.123,250.944,13549.064,3310974.879,250.808,13555.363,3310967.333,250.553
13555.363,3310967.333,250.553,13549.064,3310974.879,250.808,13554.187,3310966.401,250.583
13542.396,3310982.1,251.081,13549.064,3310974.879,250.808,13544.837,3310984.469,251.217
13535.376,3310988.979,251.315,13542.396,3310982.1,251.081,13544.837,3310984.469,251.217
13534.353,3310987.881,251.345,13542.396,3310982.1,251.081,13535.376,3310988.979,251.315
13551.62,3310977.123,250.944,13555.363,3310967.333,250.553,13558.028,3310969.447,250.689
13549.502,3310988.998,251.477,13551.62,3310977.123,250.944,13556.506,3310981.413,251.204
13556.506,3310981.413,251.204,13551.62,3310977.123,250.944,13563.122,3310973.488,250.949
13563.122,3310973.488,250.949,13551.62,3310977.123,250.944,13558.028,3310969.447,250.689
13544.837,3310984.469,251.217,13551.62,3310977.123,250.944,13549.502,3310988.998,251.477
13537.695,3310991.467,251.451,13544.837,3310984.469,251.217,13549.502,3310988.998,251.477
13535.376,3310988.979,251.315,13544.837,3310984.469,251.217,13537.695,3310991.467,251.451
13526.43,3310993.701,251.513,13532.339,3310985.794,254.145,13532.689,3310986.151,253.145
13532.034,3310985.393,255.144,13532.339,3310985.794,254.145,13531.998,3310985.446,255.864
13531.998,3310985.446,255.864,13532.339,3310985.794,254.145,13526.43,3310993.701,251.513
13526.43,3310993.701,251.513,13532.689,3310986.151,253.145,13533.039,3310986.508,252.145
13525.229,3310995.094,251.232,13526.43,3310993.701,251.513,13526.625,3310993.929,251.213
13526.625,3310993.929,251.213,13526.43,3310993.701,251.513,13533.739,3310987.223,251.145
13533.739,3310987.223,251.145,13526.43,3310993.701,251.513,13533.039,3310986.508,252.145
13531.998,3310985.446,255.864,13526.43,3310993.701,251.513,13531.237,3310986.554,254.654
13531.237,3310986.554,254.654,13526.43,3310993.701,251.513,13526.372,3310993.649,251.59
13526.372,3310993.649,251.59,13526.43,3310993.701,251.513,13525.039,3310994.861,251.532
13525.039,3310994.861,251.532,13526.43,3310993.701,251.513,13525.229,3310995.094,251.232
13526.625,3310993.929,251.213,13533.739,3310987.223,251.145,13533.944,3310987.442,251.045
13525.039,3310994.861,251.532,13524.977,3310994.785,251.631,13526.372,3310993.649,251.59
13525.607,3310995.56,251.532,13525.229,3310995.094,251.232,13526.625,3310993.929,251.213
13525.607,3310995.56,251.532,13526.625,3310993.929,251.213,13527.016,3310994.384,251.513
13527.016,3310994.384,251.513,13526.625,3310993.929,251.213,13533.944,3310987.442,251.045
13526.554,3310996.724,251.502,13525.607,3310995.56,251.532,13527.016,3310994.384,251.513
13528.699,3310999.361,251.638,13526.554,3310996.724,251.502,13527.995,3310995.521,251.483
13527.995,3310995.521,251.483,13526.554,3310996.724,251.502,13527.016,3310994.384,251.513
13527.995,3310995.521,251.483,13527.016,3310994.384,251.513,13534.353,3310987.881,251.345
13534.353,3310987.881,251.345,13527.016,3310994.384,251.513,13533.944,3310987.442,251.045
13528.699,3310999.361,251.638,13527.995,3310995.521,251.483,13530.212,3310998.099,251.619
13530.212,3310998.099,251.619,13527.995,3310995.521,251.483,13535.376,3310988.979,251.315
13535.376,3310988.979,251.315,13527.995,3310995.521,251.483,13534.353,3310987.881,251.345
13526.398,3311009.481,251.888,13528.699,3310999.361,251.638,13532.801,3311004.405,251.898
13532.801,3311004.405,251.898,13528.699,3310999.361,251.638,13530.212,3310998.099,251.619
13532.801,3311004.405,251.898,13530.212,3310998.099,251.619,13534.451,3311003.028,251.879
13534.451,3311003.028,251.879,13530.212,3310998.099,251.619,13537.695,3310991.467,251.451
13537.695,3310991.467,251.451,13530.212,3310998.099,251.619,13535.376,3310988.979,251.315
13527.319,3311010.665,251.918,13526.398,3311009.481,251.888,13532.801,3311004.405,251.898
13527.319,3311010.665,251.918,13532.801,3311004.405,251.898,13533.747,3311005.568,251.928
13533.747,3311005.568,251.928,13532.801,3311004.405,251.898,13534.451,3311003.028,251.879
13533.747,3311005.568,251.928,13534.451,3311003.028,251.879,13535.429,3311004.166,251.909
13535.429,3311004.166,251.909,13534.451,3311003.028,251.879,13542.128,3310996.224,251.711
13542.128,3310996.224,251.711,13534.451,3311003.028,251.879,13537.695,3310991.467,251.451
13542.128,3310996.224,251.711,13537.695,3310991.467,251.451,13549.502,3310988.998,251.477
13542.128,3310996.224,251.711,13549.502,3310988.998,251.477,13550.578,3310990.043,251.507
13550.578,3310990.043,251.507,13549.502,3310988.998,251.477,13557.633,3310982.403,251.234
13557.633,3310982.403,251.234,13549.502,3310988.998,251.477,13556.506,3310981.413,251.204
13535.429,3311004.166,251.909,13542.128,3310996.224,251.711,13543.151,3310997.321,251.741
13543.151,3310997.321,251.741,13542.128,3310996.224,251.711,13550.578,3310990.043,251.507
13535.429,3311004.166,251.909,13543.151,3310997.321,251.741,13543.588,3310997.833,251.292
13543.588,3310997.833,251.292,13543.151,3310997.321,251.741,13551.299,3310990.766,251.426
13551.299,3310990.766,251.426,13543.151,3310997.321,251.741,13551.224,3310990.67,251.507
13551.224,3310990.67,251.507,13543.151,3310997.321,251.741,13551.229,3310990.665,251.507
13551.229,3310990.665,251.507,13543.151,3310997.321,251.741,13551.009,3310990.461,251.207
13551.009,3310990.461,251.207,13543.151,3310997.321,251.741,13550.578,3310990.043,251.507
13551.009,3310990.461,251.207,13550.578,3310990.043,251.507,13558.084,3310982.799,250.934
13558.084,3310982.799,250.934,13550.578,3310990.043,251.507,13557.633,3310982.403,251.234
13533.747,3311005.568,251.928,13535.429,3311004.166,251.909,13536.075,3311004.917,251.248
13536.075,3311004.917,251.248,13535.429,3311004.166,251.909,13543.588,3310997.833,251.292
13551.224,3310990.67,251.507,13551.229,3310990.665,251.507,13559.813,3310984.318,254.034
13559.813,3310984.318,254.034,13551.229,3310990.665,251.507,13559.845,3310984.279,253.034
13559.845,3310984.279,253.034,13551.229,3310990.665,251.507,13559.461,3310983.959,252.034
13559.461,3310983.959,252.034,13551.229,3310990.665,251.507,13559.077,3310983.638,251.034
13559.077,3310983.638,251.034,13551.229,3310990.665,251.507,13558.31,3310982.997,251.234
13558.31,3310982.997,251.234,13551.229,3310990.665,251.507,13558.084,3310982.799,250.934
13558.084,3310982.799,250.934,13551.229,3310990.665,251.507,13551.009,3310990.461,251.207
13551.299,3310990.766,251.426,13551.224,3310990.67,251.507,13559.813,3310984.318,254.034
13561.409,3310986.01,252.484,13551.299,3310990.766,251.426,13559.813,3310984.318,254.034
13533.747,3311005.568,251.928,13536.075,3311004.917,251.248,13534.396,3311006.365,251.244
13563.122,3310973.488,250.949,13569.333,3310965.241,250.783,13570.554,3310966.114,250.813
13570.554,3310966.114,250.813,13569.333,3310965.241,250.783,13576.374,3310957.526,250.743
13558.028,3310969.447,250.689,13569.333,3310965.241,250.783,13563.122,3310973.488,250.949
13557.633,3310982.403,251.234,13556.506,3310981.413,251.204,13564.297,3310974.42,250.979
13564.297,3310974.42,250.979,13556.506,3310981.413,251.204,13563.122,3310973.488,250.949
13564.297,3310974.42,250.979,13563.122,3310973.488,250.949,13570.554,3310966.114,250.813
13557.633,3310982.403,251.234,13564.297,3310974.42,250.979,13564.767,3310974.793,250.679
13564.767,3310974.793,250.679,13564.297,3310974.42,250.979,13570.554,3310966.114,250.813
13564.767,3310974.793,250.679,13570.554,3310966.114,250.813,13571.042,3310966.463,250.513
13571.042,3310966.463,250.513,13570.554,3310966.114,250.813,13576.878,3310957.851,250.443
13576.878,3310957.851,250.443,13570.554,3310966.114,250.813,13576.374,3310957.526,250.743
13558.31,3310982.997,251.234,13564.767,3310974.793,250.679,13565.003,3310974.98,250.979
13565.003,3310974.98,250.979,13564.767,3310974.793,250.679,13571.286,3310966.637,250.813
13571.286,3310966.637,250.813,13564.767,3310974.793,250.679,13571.042,3310966.463,250.513
13557.633,3310982.403,251.234,13564.767,3310974.793,250.679,13558.084,3310982.799,250.934
13558.084,3310982.799,250.934,13564.767,3310974.793,250.679,13558.31,3310982.997,251.234
13571.286,3310966.637,250.813,13571.042,3310966.463,250.513,13577.126,3310958.02,250.743
13577.126,3310958.02,250.743,13571.042,3310966.463,250.513,13576.878,3310957.851,250.443
13577.126,3310958.02,250.743,13576.878,3310957.851,250.443,13580.227,3310951.39,250.761
13565.003,3310974.98,250.979,13571.286,3310966.637,250.813,13572.085,3310967.239,250.613
13572.085,3310967.239,250.613,13571.286,3310966.637,250.813,13577.126,3310958.02,250.743
13575.952,3310960.748,251.545,13577.126,3310958.02,250.743,13577.13,3310958.014,250.743
13577.13,3310958.014,250.743,13577.126,3310958.02,250.743,13580.229,3310951.386,250.761
13580.229,3310951.386,250.761,13577.126,3310958.02,250.743,13580.227,3310951.39,250.761
13572.085,3310967.239,250.613,13577.126,3310958.02,250.743,13572.485,3310967.54,251.613
13572.485,3310967.54,251.613,13577.126,3310958.02,250.743,13572.884,3310967.841,252.613
13572.485,3310967.54,251.613,13572.884,3310967.841,252.613,13566.178,3310975.912,251.779
13572.884,3310967.841,252.613,13577.126,3310958.02,250.743,13575.952,3310960.748,251.545
13577.698,3310958.269,251.365,13575.952,3310960.748,251.545,13577.13,3310958.014,250.743
13572.884,3310967.841,252.613,13575.952,3310960.748,251.545,13572.914,3310967.801,253.613
13572.914,3310967.801,253.613,13575.952,3310960.748,251.545,13574.996,3310969.01,252.008
13566.57,3310976.223,252.779,13572.884,3310967.841,252.613,13572.914,3310967.801,253.613
13566.57,3310976.223,252.779,13572.914,3310967.801,253.613,13567.837,3310977.228,252.701
